# Clubs roster — 7 shipped rows preserved verbatim below; 792 generated rows appended
# by Tools/club-gen/generate_clubs.py (C2, 2026-08-19). Column info_ja appended (JA
# description; display wiring is a Claude Code task). Art refs use club_art_batches naming.
id,name,type,rarity,brand,basePower,baseAccuracy,baseLieResistance,baseLoft,maxDurability,baseDistance,ballSpeedMps,launchAngleDeg,spinRateRpm,expectedCarryYd,portraitSprite,portraitFull,controlSprite,startLevel,maxLevel,info,info_ja
club_iron_eaglez_uncommon,Iron 5 EAGLEZ,Iron,Uncommon,EAGLEZ,54,32,15,19,70,157,52.7,16.3,6813,173,S_Menu_Iron_EAGLEZ,Iron-Eaglez,S_Controls_Iron_EAGLEZ,40,79,EAGLEZ built this step-up 5-iron for one thing: outrageous distance. Aim is your problem.,EAGLEZの上位モデルのアイアン。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_iron_eaglez_rare,Iron 5 EAGLEZ,Iron,Rare,EAGLEZ,65,38,19,23,80,166,54.6,16.3,6955,182,S_Menu_Iron_EAGLEZ,Iron-Eaglez,S_Controls_Iron_EAGLEZ,80,119,EAGLEZ built this refined 5-iron for one thing: outrageous distance. Aim is your problem.,EAGLEZの洗練されたアイアン。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_iron_eaglez_mythic,Iron 5 EAGLEZ,Iron,Mythic,EAGLEZ,77,45,22,27,90,174,56.5,16.3,7097,191,S_Menu_Iron_EAGLEZ,Iron-Eaglez,S_Controls_Iron_EAGLEZ,120,159,EAGLEZ built this elite 5-iron for one thing: outrageous distance. Aim is your problem.,EAGLEZのエリート級のアイアン。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_iron_eaglez_legendary,Iron 5 EAGLEZ,Iron,Legendary,EAGLEZ,88,52,25,31,100,181,58.1,16.3,7239,199,S_Menu_Iron_EAGLEZ,Iron-Eaglez,S_Controls_Iron_EAGLEZ,160,199,EAGLEZ built this masterwork 5-iron for one thing: outrageous distance. Aim is your problem.,EAGLEZの傑作級のアイアン。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_iron_eaglez_supreme,Iron 5 EAGLEZ,Iron,Supreme,EAGLEZ,100,59,29,35,120,189,60.0,16.3,7381,208,S_Menu_Iron_EAGLEZ,Iron-Eaglez,S_Controls_Iron_EAGLEZ,200,239,EAGLEZ built this flagship 5-iron for one thing: outrageous distance. Aim is your problem.,EAGLEZの最高峰のアイアン。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_pwedge_eaglez_common,P.Wedge EAGLEZ,P.Wedge,Common,EAGLEZ,29,27,26,26,60,122,45.6,22.0,8272,134,S_Menu_Wedge_EAGLEZ,Wedge-Eaglez,S_Controls_Wedge_EAGLEZ,10,39,EAGLEZ built this entry-level pitching wedge for one thing: outrageous distance. Aim is your problem.,EAGLEZの入門用ピッチングウェッジ。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_pwedge_eaglez_uncommon,P.Wedge EAGLEZ,P.Wedge,Uncommon,EAGLEZ,37,34,34,34,70,128,47.0,22.0,8448,141,S_Menu_Wedge_EAGLEZ,Wedge-Eaglez,S_Controls_Wedge_EAGLEZ,40,79,EAGLEZ built this step-up pitching wedge for one thing: outrageous distance. Aim is your problem.,EAGLEZの上位モデルのピッチングウェッジ。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_pwedge_eaglez_rare,P.Wedge EAGLEZ,P.Wedge,Rare,EAGLEZ,45,42,41,41,80,135,48.5,22.0,8624,148,S_Menu_Wedge_EAGLEZ,Wedge-Eaglez,S_Controls_Wedge_EAGLEZ,80,119,EAGLEZ built this refined pitching wedge for one thing: outrageous distance. Aim is your problem.,EAGLEZの洗練されたピッチングウェッジ。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_pwedge_eaglez_mythic,P.Wedge EAGLEZ,P.Wedge,Mythic,EAGLEZ,53,49,48,48,90,141,50.0,22.0,8800,155,S_Menu_Wedge_EAGLEZ,Wedge-Eaglez,S_Controls_Wedge_EAGLEZ,120,159,EAGLEZ built this elite pitching wedge for one thing: outrageous distance. Aim is your problem.,EAGLEZのエリート級のピッチングウェッジ。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_pwedge_eaglez_legendary,P.Wedge EAGLEZ,P.Wedge,Legendary,EAGLEZ,61,57,55,55,100,147,51.2,22.0,8976,161,S_Menu_Wedge_EAGLEZ,Wedge-Eaglez,S_Controls_Wedge_EAGLEZ,160,199,EAGLEZ built this masterwork pitching wedge for one thing: outrageous distance. Aim is your problem.,EAGLEZの傑作級のピッチングウェッジ。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_pwedge_eaglez_supreme,P.Wedge EAGLEZ,P.Wedge,Supreme,EAGLEZ,69,64,62,62,120,152,52.5,22.0,9152,167,S_Menu_Wedge_EAGLEZ,Wedge-Eaglez,S_Controls_Wedge_EAGLEZ,200,239,EAGLEZ built this flagship pitching wedge for one thing: outrageous distance. Aim is your problem.,EAGLEZの最高峰のピッチングウェッジ。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_awedge_eaglez_common,A.Wedge EAGLEZ,A.Wedge,Common,EAGLEZ,21,25,33,32,60,108,42.5,24.0,8742,119,S_Menu_Wedge_EAGLEZ,Wedge-Eaglez,S_Controls_Wedge_EAGLEZ,10,39,EAGLEZ built this entry-level approach wedge for one thing: outrageous distance. Aim is your problem.,EAGLEZの入門用アプローチウェッジ。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_awedge_eaglez_uncommon,A.Wedge EAGLEZ,A.Wedge,Uncommon,EAGLEZ,27,32,42,41,70,114,43.7,24.0,8928,125,S_Menu_Wedge_EAGLEZ,Wedge-Eaglez,S_Controls_Wedge_EAGLEZ,40,79,EAGLEZ built this step-up approach wedge for one thing: outrageous distance. Aim is your problem.,EAGLEZの上位モデルのアプローチウェッジ。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_awedge_eaglez_rare,A.Wedge EAGLEZ,A.Wedge,Rare,EAGLEZ,33,38,51,49,80,119,45.0,24.0,9114,131,S_Menu_Wedge_EAGLEZ,Wedge-Eaglez,S_Controls_Wedge_EAGLEZ,80,119,EAGLEZ built this refined approach wedge for one thing: outrageous distance. Aim is your problem.,EAGLEZの洗練されたアプローチウェッジ。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_awedge_eaglez_mythic,A.Wedge EAGLEZ,A.Wedge,Mythic,EAGLEZ,39,45,60,58,90,126,46.4,24.0,9300,138,S_Menu_Wedge_EAGLEZ,Wedge-Eaglez,S_Controls_Wedge_EAGLEZ,120,159,EAGLEZ built this elite approach wedge for one thing: outrageous distance. Aim is your problem.,EAGLEZのエリート級のアプローチウェッジ。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_awedge_eaglez_legendary,A.Wedge EAGLEZ,A.Wedge,Legendary,EAGLEZ,45,52,69,67,100,131,47.7,24.0,9486,144,S_Menu_Wedge_EAGLEZ,Wedge-Eaglez,S_Controls_Wedge_EAGLEZ,160,199,EAGLEZ built this masterwork approach wedge for one thing: outrageous distance. Aim is your problem.,EAGLEZの傑作級のアプローチウェッジ。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_awedge_eaglez_supreme,A.Wedge EAGLEZ,A.Wedge,Supreme,EAGLEZ,51,59,78,75,120,137,49.1,24.0,9672,151,S_Menu_Wedge_EAGLEZ,Wedge-Eaglez,S_Controls_Wedge_EAGLEZ,200,239,EAGLEZ built this flagship approach wedge for one thing: outrageous distance. Aim is your problem.,EAGLEZの最高峰のアプローチウェッジ。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_swedge_eaglez_common,S.Wedge EAGLEZ,S.Wedge,Common,EAGLEZ,18,22,38,36,60,95,39.3,26.5,9212,104,S_Menu_Wedge_EAGLEZ,Wedge-Eaglez,S_Controls_Wedge_EAGLEZ,10,39,EAGLEZ built this entry-level sand wedge for one thing: outrageous distance. Aim is your problem.,EAGLEZの入門用サンドウェッジ。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_swedge_eaglez_uncommon,S.Wedge EAGLEZ,S.Wedge,Uncommon,EAGLEZ,22,28,49,46,70,100,40.6,26.5,9408,110,S_Menu_Wedge_EAGLEZ,Wedge-Eaglez,S_Controls_Wedge_EAGLEZ,40,79,EAGLEZ built this step-up sand wedge for one thing: outrageous distance. Aim is your problem.,EAGLEZの上位モデルのサンドウェッジ。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_swedge_eaglez_rare,S.Wedge EAGLEZ,S.Wedge,Rare,EAGLEZ,27,33,60,56,80,106,42.0,26.5,9604,117,S_Menu_Wedge_EAGLEZ,Wedge-Eaglez,S_Controls_Wedge_EAGLEZ,80,119,EAGLEZ built this refined sand wedge for one thing: outrageous distance. Aim is your problem.,EAGLEZの洗練されたサンドウェッジ。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_swedge_eaglez_mythic,S.Wedge EAGLEZ,S.Wedge,Mythic,EAGLEZ,32,39,70,66,90,112,43.3,26.5,9800,123,S_Menu_Wedge_EAGLEZ,Wedge-Eaglez,S_Controls_Wedge_EAGLEZ,120,159,EAGLEZ built this elite sand wedge for one thing: outrageous distance. Aim is your problem.,EAGLEZのエリート級のサンドウェッジ。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_swedge_eaglez_legendary,S.Wedge EAGLEZ,S.Wedge,Legendary,EAGLEZ,37,45,80,76,100,117,44.5,26.5,9996,129,S_Menu_Wedge_EAGLEZ,Wedge-Eaglez,S_Controls_Wedge_EAGLEZ,160,199,EAGLEZ built this masterwork sand wedge for one thing: outrageous distance. Aim is your problem.,EAGLEZの傑作級のサンドウェッジ。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_swedge_eaglez_supreme,S.Wedge EAGLEZ,S.Wedge,Supreme,EAGLEZ,41,51,91,86,120,124,46.0,26.5,10192,136,S_Menu_Wedge_EAGLEZ,Wedge-Eaglez,S_Controls_Wedge_EAGLEZ,200,239,EAGLEZ built this flagship sand wedge for one thing: outrageous distance. Aim is your problem.,EAGLEZの最高峰のサンドウェッジ。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_putter_eaglez_common,Putter EAGLEZ,Putter,Common,EAGLEZ,21,36,18,3,60,30,5.0,5.0,0,30,S_Menu_Putter_EAGLEZ,Putter-Eaglez,S_Controls_Putter_EAGLEZ,10,39,EAGLEZ built this entry-level putter for one thing: outrageous distance. Aim is your problem.,EAGLEZの入門用パター。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_putter_eaglez_uncommon,Putter EAGLEZ,Putter,Uncommon,EAGLEZ,26,46,22,4,70,30,5.0,5.0,0,30,S_Menu_Putter_EAGLEZ,Putter-Eaglez,S_Controls_Putter_EAGLEZ,40,79,EAGLEZ built this step-up putter for one thing: outrageous distance. Aim is your problem.,EAGLEZの上位モデルのパター。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_putter_eaglez_rare,Putter EAGLEZ,Putter,Rare,EAGLEZ,32,56,27,4,80,30,5.0,5.0,0,30,S_Menu_Putter_EAGLEZ,Putter-Eaglez,S_Controls_Putter_EAGLEZ,80,119,EAGLEZ built this refined putter for one thing: outrageous distance. Aim is your problem.,EAGLEZの洗練されたパター。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_putter_eaglez_mythic,Putter EAGLEZ,Putter,Mythic,EAGLEZ,38,66,32,5,90,30,5.0,5.0,0,30,S_Menu_Putter_EAGLEZ,Putter-Eaglez,S_Controls_Putter_EAGLEZ,120,159,EAGLEZ built this elite putter for one thing: outrageous distance. Aim is your problem.,EAGLEZのエリート級のパター。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_putter_eaglez_legendary,Putter EAGLEZ,Putter,Legendary,EAGLEZ,43,75,37,6,100,30,5.0,5.0,0,30,S_Menu_Putter_EAGLEZ,Putter-Eaglez,S_Controls_Putter_EAGLEZ,160,199,EAGLEZ built this masterwork putter for one thing: outrageous distance. Aim is your problem.,EAGLEZの傑作級のパター。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_putter_eaglez_supreme,Putter EAGLEZ,Putter,Supreme,EAGLEZ,49,85,42,6,120,30,5.0,5.0,0,30,S_Menu_Putter_EAGLEZ,Putter-Eaglez,S_Controls_Putter_EAGLEZ,200,239,EAGLEZ built this flagship putter for one thing: outrageous distance. Aim is your problem.,EAGLEZの最高峰のパター。目的はただ一つ、規格外の飛距離。方向は自己責任。
club_driver_forefit_common,Driver FOREFIT,Driver,Common,FOREFIT,42,21,7,7,71,223,68.7,10.9,2525,245,S_Menu_Driver_FOREFIT,Driver-Forefit,S_Controls_Driver_FOREFIT,10,39,FOREFIT's entry-level driver forgives everything and never wears out on you.,FOREFITの入門用ドライバー。ミスに寛容で、壊れ知らずの相棒。
club_driver_forefit_uncommon,Driver FOREFIT,Driver,Uncommon,FOREFIT,54,27,8,9,83,234,71.2,10.9,2579,257,S_Menu_Driver_FOREFIT,Driver-Forefit,S_Controls_Driver_FOREFIT,40,79,FOREFIT's step-up driver forgives everything and never wears out on you.,FOREFITの上位モデルのドライバー。ミスに寛容で、壊れ知らずの相棒。
club_driver_forefit_rare,Driver FOREFIT,Driver,Rare,FOREFIT,65,32,10,11,94,246,74.0,10.9,2632,270,S_Menu_Driver_FOREFIT,Driver-Forefit,S_Controls_Driver_FOREFIT,80,119,FOREFIT's refined driver forgives everything and never wears out on you.,FOREFITの洗練されたドライバー。ミスに寛容で、壊れ知らずの相棒。
club_driver_forefit_mythic,Driver FOREFIT,Driver,Mythic,FOREFIT,76,38,12,13,106,256,76.3,10.9,2686,281,S_Menu_Driver_FOREFIT,Driver-Forefit,S_Controls_Driver_FOREFIT,120,159,FOREFIT's elite driver forgives everything and never wears out on you.,FOREFITのエリート級のドライバー。ミスに寛容で、壊れ知らずの相棒。
club_driver_forefit_legendary,Driver FOREFIT,Driver,Legendary,FOREFIT,88,44,14,15,118,266,78.5,10.9,2740,292,S_Menu_Driver_FOREFIT,Driver-Forefit,S_Controls_Driver_FOREFIT,160,199,FOREFIT's masterwork driver forgives everything and never wears out on you.,FOREFITの傑作級のドライバー。ミスに寛容で、壊れ知らずの相棒。
club_driver_forefit_supreme,Driver FOREFIT,Driver,Supreme,FOREFIT,99,49,16,17,120,277,81.1,10.9,2793,304,S_Menu_Driver_FOREFIT,Driver-Forefit,S_Controls_Driver_FOREFIT,200,239,FOREFIT's flagship driver forgives everything and never wears out on you.,FOREFITの最高峰のドライバー。ミスに寛容で、壊れ知らずの相棒。
club_wood_forefit_common,Wood FOREFIT,Wood,Common,FOREFIT,37,24,8,9,71,198,65.4,9.2,3436,218,S_Menu_Wood_FOREFIT,Wood-Forefit,S_Controls_Wood_FOREFIT,10,39,FOREFIT's entry-level fairway wood forgives everything and never wears out on you.,FOREFITの入門用ウッド。ミスに寛容で、壊れ知らずの相棒。
club_wood_forefit_uncommon,Wood FOREFIT,Wood,Uncommon,FOREFIT,47,30,10,11,83,207,67.3,9.2,3509,227,S_Menu_Wood_FOREFIT,Wood-Forefit,S_Controls_Wood_FOREFIT,40,79,FOREFIT's step-up fairway wood forgives everything and never wears out on you.,FOREFITの上位モデルのウッド。ミスに寛容で、壊れ知らずの相棒。
club_wood_forefit_rare,Wood FOREFIT,Wood,Rare,FOREFIT,57,37,12,14,94,217,69.6,9.2,3582,238,S_Menu_Wood_FOREFIT,Wood-Forefit,S_Controls_Wood_FOREFIT,80,119,FOREFIT's refined fairway wood forgives everything and never wears out on you.,FOREFITの洗練されたウッド。ミスに寛容で、壊れ知らずの相棒。
club_wood_forefit_mythic,Wood FOREFIT,Wood,Mythic,FOREFIT,68,43,14,16,106,226,71.6,9.2,3655,248,S_Menu_Wood_FOREFIT,Wood-Forefit,S_Controls_Wood_FOREFIT,120,159,FOREFIT's elite fairway wood forgives everything and never wears out on you.,FOREFITのエリート級のウッド。ミスに寛容で、壊れ知らずの相棒。
club_wood_forefit_legendary,Wood FOREFIT,Wood,Legendary,FOREFIT,78,49,16,18,118,235,73.7,9.2,3728,258,S_Menu_Wood_FOREFIT,Wood-Forefit,S_Controls_Wood_FOREFIT,160,199,FOREFIT's masterwork fairway wood forgives everything and never wears out on you.,FOREFITの傑作級のウッド。ミスに寛容で、壊れ知らずの相棒。
club_wood_forefit_supreme,Wood FOREFIT,Wood,Supreme,FOREFIT,88,56,19,21,120,244,75.8,9.2,3801,268,S_Menu_Wood_FOREFIT,Wood-Forefit,S_Controls_Wood_FOREFIT,200,239,FOREFIT's flagship fairway wood forgives everything and never wears out on you.,FOREFITの最高峰のウッド。ミスに寛容で、壊れ知らずの相棒。
club_iron_forefit_common,Iron 4 FOREFIT,Iron,Common,FOREFIT,32,30,13,15,71,138,48.3,16.3,6671,152,S_Menu_Iron_FOREFIT,Iron-Forefit,S_Controls_Iron_FOREFIT,10,39,FOREFIT's entry-level 4-iron forgives everything and never wears out on you.,FOREFITの入門用アイアン。ミスに寛容で、壊れ知らずの相棒。
club_iron_forefit_uncommon,Iron 4 FOREFIT,Iron,Uncommon,FOREFIT,41,38,17,19,83,146,50.0,16.3,6813,160,S_Menu_Iron_FOREFIT,Iron-Forefit,S_Controls_Iron_FOREFIT,40,79,FOREFIT's step-up 4-iron forgives everything and never wears out on you.,FOREFITの上位モデルのアイアン。ミスに寛容で、壊れ知らずの相棒。
club_iron_forefit_rare,Iron 4 FOREFIT,Iron,Rare,FOREFIT,50,47,21,23,94,154,51.9,16.3,6955,169,S_Menu_Iron_FOREFIT,Iron-Forefit,S_Controls_Iron_FOREFIT,80,119,FOREFIT's refined 4-iron forgives everything and never wears out on you.,FOREFITの洗練されたアイアン。ミスに寛容で、壊れ知らずの相棒。
club_iron_forefit_mythic,Iron 4 FOREFIT,Iron,Mythic,FOREFIT,58,55,24,27,106,160,53.3,16.3,7097,176,S_Menu_Iron_FOREFIT,Iron-Forefit,S_Controls_Iron_FOREFIT,120,159,FOREFIT's elite 4-iron forgives everything and never wears out on you.,FOREFITのエリート級のアイアン。ミスに寛容で、壊れ知らずの相棒。
club_iron_forefit_legendary,Iron 4 FOREFIT,Iron,Legendary,FOREFIT,67,63,28,31,118,167,55.0,16.3,7239,184,S_Menu_Iron_FOREFIT,Iron-Forefit,S_Controls_Iron_FOREFIT,160,199,FOREFIT's masterwork 4-iron forgives everything and never wears out on you.,FOREFITの傑作級のアイアン。ミスに寛容で、壊れ知らずの相棒。
club_iron_forefit_supreme,Iron 4 FOREFIT,Iron,Supreme,FOREFIT,76,72,31,35,120,175,56.7,16.3,7381,192,S_Menu_Iron_FOREFIT,Iron-Forefit,S_Controls_Iron_FOREFIT,200,239,FOREFIT's flagship 4-iron forgives everything and never wears out on you.,FOREFITの最高峰のアイアン。ミスに寛容で、壊れ知らずの相棒。
club_pwedge_forefit_common,P.Wedge FOREFIT,P.Wedge,Common,FOREFIT,22,33,29,26,71,112,43.3,22.0,8272,123,S_Menu_Wedge_FOREFIT,Wedge-Forefit,S_Controls_Wedge_FOREFIT,10,39,FOREFIT's entry-level pitching wedge forgives everything and never wears out on you.,FOREFITの入門用ピッチングウェッジ。ミスに寛容で、壊れ知らずの相棒。
club_pwedge_forefit_uncommon,P.Wedge FOREFIT,P.Wedge,Uncommon,FOREFIT,28,42,37,34,83,118,44.7,22.0,8448,130,S_Menu_Wedge_FOREFIT,Wedge-Forefit,S_Controls_Wedge_FOREFIT,40,79,FOREFIT's step-up pitching wedge forgives everything and never wears out on you.,FOREFITの上位モデルのピッチングウェッジ。ミスに寛容で、壊れ知らずの相棒。
club_pwedge_forefit_rare,P.Wedge FOREFIT,P.Wedge,Rare,FOREFIT,34,51,45,41,94,125,46.2,22.0,8624,137,S_Menu_Wedge_FOREFIT,Wedge-Forefit,S_Controls_Wedge_FOREFIT,80,119,FOREFIT's refined pitching wedge forgives everything and never wears out on you.,FOREFITの洗練されたピッチングウェッジ。ミスに寛容で、壊れ知らずの相棒。
club_pwedge_forefit_mythic,P.Wedge FOREFIT,P.Wedge,Mythic,FOREFIT,40,60,53,48,106,130,47.5,22.0,8800,143,S_Menu_Wedge_FOREFIT,Wedge-Forefit,S_Controls_Wedge_FOREFIT,120,159,FOREFIT's elite pitching wedge forgives everything and never wears out on you.,FOREFITのエリート級のピッチングウェッジ。ミスに寛容で、壊れ知らずの相棒。
club_pwedge_forefit_legendary,P.Wedge FOREFIT,P.Wedge,Legendary,FOREFIT,47,69,61,55,118,136,48.7,22.0,8976,149,S_Menu_Wedge_FOREFIT,Wedge-Forefit,S_Controls_Wedge_FOREFIT,160,199,FOREFIT's masterwork pitching wedge forgives everything and never wears out on you.,FOREFITの傑作級のピッチングウェッジ。ミスに寛容で、壊れ知らずの相棒。
club_pwedge_forefit_supreme,P.Wedge FOREFIT,P.Wedge,Supreme,FOREFIT,53,78,69,62,120,141,50.0,22.0,9152,155,S_Menu_Wedge_FOREFIT,Wedge-Forefit,S_Controls_Wedge_FOREFIT,200,239,FOREFIT's flagship pitching wedge forgives everything and never wears out on you.,FOREFITの最高峰のピッチングウェッジ。ミスに寛容で、壊れ知らずの相棒。
club_awedge_forefit_common,A.Wedge FOREFIT,A.Wedge,Common,FOREFIT,16,30,36,32,71,100,40.6,24.0,8742,110,S_Menu_Wedge_FOREFIT,Wedge-Forefit,S_Controls_Wedge_FOREFIT,10,39,FOREFIT's entry-level approach wedge forgives everything and never wears out on you.,FOREFITの入門用アプローチウェッジ。ミスに寛容で、壊れ知らずの相棒。
club_awedge_forefit_uncommon,A.Wedge FOREFIT,A.Wedge,Uncommon,FOREFIT,21,38,46,41,83,106,41.8,24.0,8928,116,S_Menu_Wedge_FOREFIT,Wedge-Forefit,S_Controls_Wedge_FOREFIT,40,79,FOREFIT's step-up approach wedge forgives everything and never wears out on you.,FOREFITの上位モデルのアプローチウェッジ。ミスに寛容で、壊れ知らずの相棒。
